flight,elevation,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,latitude,longitude,day
0,97.0,27.33049964904785,17.680500030517578,22.25966453552246,0.0,22.6437,120.6109,349
0,30.0,27.283998489379883,14.534000396728516,21.69232940673828,0.0,25.08801,121.5921,107
0,25.0,32.68299865722656,25.53299903869629,28.50591278076172,1.0000001192092896,22.98456,120.2131,130
0,18.0,28.83049964904785,22.680500030517578,25.201330184936523,0.20000000298023224,23.70524,120.353,112
0,8.0,28.89900016784668,23.89900016784668,26.780250549316406,2.9000000953674316,22.648109,120.277094,132
0,93.0,23.711000442504883,17.361000061035156,20.49016761779785,0.30000001192092896,23.956294,120.651958,319
0,68.0,29.892000198364258,23.642000198364258,26.346166610717773,5.599999904632568,22.7853812,120.6094252,265
0,15.0,32.204498291015625,24.90450096130371,27.952417373657227,5.700000286102295,23.04946,120.3195,178
0,151.0,25.67099952697754,17.770999908447266,20.60224723815918,0.20000000298023224,23.34264,120.4771,361
0,145.0,25.29400062561035,22.444000244140625,23.546083450317383,257.3000183105469,24.187095,120.610158,142
0,125.0,31.224000930786133,24.674001693725586,28.049001693725586,2.999999761581421,24.185224,120.6155953,208
0,38.0,30.687000274658203,25.437000274658203,27.557832717895508,7.799999713897705,22.79624,120.5164,206
0,145.0,30.643999099731445,24.143999099731445,26.931501388549805,3.1999998092651367,24.187095,120.610158,235
0,35.0,30.724498748779297,18.17449951171875,23.964086532592773,1.7000000476837158,23.01412,120.2392,83
0,145.0,31.0939998626709,23.444000244140625,27.01900291442871,0.0,24.187095,120.610158,271
0,29.0,30.260000228881836,24.260000228881836,26.834999084472656,9.399999618530273,22.615126,120.566297,208
0,125.0,28.124000549316406,21.82400131225586,24.076080322265625,45.900001525878906,24.185224,120.6155953,130
0,5.0,29.635000228881836,21.385000228881836,24.797500610351562,0.0,23.21925,120.2757,314
0,133.0,30.022001266479492,23.972000122070312,26.928253173828125,4.699999809265137,24.202107,120.6216,149
0,9.0,28.577999114990234,21.42799949645996,25.3300838470459,0.0,22.46099,120.4437,98
0,68.0,25.441999435424805,14.392000198364258,20.01074981689453,0.0,22.7853812,120.6094252,82
0,68.0,28.441999435424805,24.941999435424805,26.531583786010742,25.60000228881836,22.78551,120.6096,212
0,15.0,19.90450096130371,12.854499816894531,15.30866527557373,8.0,23.04946,120.3195,52
0,20.0,31.690500259399414,25.790498733520508,27.492578506469727,13.200000762939453,22.6411,120.3587,271
0,30.0,32.550498962402344,25.15049934387207,28.879667282104492,1.0,22.97309,120.2294,168
0,29.0,30.428499221801758,25.37849998474121,27.786828994750977,4.099999904632568,23.01632,120.2342,177
0,30.0,28.472000122070312,19.07200050354004,23.967836380004883,0.0,22.99466,120.2313,120
0,13.0,32.72500228881836,27.475000381469727,29.406248092651367,4.599999904632568,22.62917,120.3059,148
0,5.0,30.584999084472656,21.23499870300293,25.24541473388672,3.499999761581421,23.21925,120.2757,138
0,29.0,25.406999588012695,13.907000541687012,18.281999588012695,0.0,22.96983,120.2255,40
0,28.0,25.779001235961914,19.229000091552734,22.010251998901367,2.299999952316284,22.63935,120.548,343
0,175.0,27.997499465942383,24.39750099182129,25.703750610351562,20.59999656677246,23.76833,120.7079,155
0,140.0,29.9429988861084,24.14299964904785,27.097166061401367,1.100000023841858,24.17795,120.72,194
0,14.0,30.118499755859375,24.068500518798828,26.79974937438965,2.5999999046325684,22.60773,120.3297,117
0,23.0,30.510000228881836,23.40999984741211,26.849586486816406,0.0,22.62585,120.3585,119
0,8.0,36.115501403808594,26.865501403808594,31.194669723510742,0.20000000298023224,23.24572,120.2671,140
0,24.0,20.70400047302246,17.404001235961914,19.079002380371094,20.100000381469727,22.66642,120.4875,27
0,145.0,31.0939998626709,24.143999099731445,26.893997192382812,8.700000762939453,24.187095,120.610158,256
0,12.0,29.68899917602539,26.888999938964844,27.96608543395996,4.0,23.00269,120.1975,166
0,70.0,30.52899932861328,25.02899932861328,27.4164981842041,2.6000001430511475,22.78797,120.614,250
0,32.0,32.35200119018555,25.20199966430664,28.899919509887695,1.7000000476837158,22.66161,120.5153,136
0,16.0,31.246999740600586,26.546998977661133,28.461585998535156,0.0,22.6477,120.3463,115
0,15.0,32.75449752807617,25.35449981689453,28.864913940429688,2.4000000953674316,23.04946,120.3195,189
0,33.0,26.702499389648438,16.052499771118164,20.75041961669922,0.0,22.9945,120.2327,350
0,145.0,30.79400062561035,23.944000244140625,27.39192008972168,0.20000000298023224,24.187095,120.610158,168
0,145.0,24.643999099731445,19.893999099731445,21.63775062561035,0.0,24.187095,120.610158,317
0,25.0,31.70549964904785,24.355499267578125,27.672164916992188,6.6999993324279785,23.09711,120.3694,159
0,21.0,24.965499877929688,7.715500354766846,15.605082511901855,0.0,23.03354,120.3122,14
0,26.0,30.947999954223633,25.697999954223633,28.297998428344727,0.0,22.9911,120.2245,280
0,34.0,24.77699851989746,14.027000427246094,18.97075080871582,0.30000001192092896,23.47947222222222,120.4398333333333,70
0,20.0,29.140499114990234,23.590499877929688,25.525917053222656,10.400001525878906,22.6411,120.3587,145
0,66.0,30.974000930786133,21.27400016784668,25.388582229614258,6.600000381469727,24.1215321680187,120.675916582621,294
0,35.0,30.62449836730957,21.92449951171875,25.384916305541992,0.30000001192092896,23.01412,120.2392,325
0,18.0,31.730499267578125,26.180500030517578,28.565916061401367,0.800000011920929,23.70524,120.353,186
0,170.0,19.889999389648438,13.6899995803833,15.806666374206543,1.0,23.756836,120.672469,96
0,9.0,29.878000259399414,23.128000259399414,26.886335372924805,0.10000000149011612,22.46099,120.4437,114
0,150.0,29.090499877929688,20.890499114990234,25.144662857055664,0.20000000298023224,23.773679,120.67292,211
0,39.0,27.899499893188477,24.999500274658203,26.403669357299805,60.599998474121094,22.7166,120.5214,182
0,20.0,31.877498626708984,25.077499389648438,28.179582595825195,0.7000000476837158,22.62453,120.5039,161
0,145.0,26.944000244140625,24.944000244140625,25.74399757385254,70.5999984741211,24.187095,120.610158,217
0,16.0,24.305500030517578,17.855499267578125,20.818002700805664,0.6000000238418579,22.59339,120.3311,2
0,145.0,23.694000244140625,13.444000244140625,17.962751388549805,0.0,24.187095,120.610158,61
0,30.0,28.333999633789062,20.88399887084961,24.277746200561523,1.0000001192092896,25.08801,121.5921,324
0,145.0,32.044002532958984,22.3439998626709,26.854415893554688,0.10000000149011612,24.187095,120.610158,128
0,145.0,29.694000244140625,19.29400062561035,24.396080017089844,0.0,24.187095,120.610158,125
0,32.0,30.052000045776367,26.302000045776367,28.2103328704834,2.4000000953674316,22.68377,120.5073,249
0,16.0,28.50550079345703,21.50550079345703,24.76383399963379,0.30000001192092896,22.59339,120.3311,101
0,21.0,28.815500259399414,18.66550064086914,23.64258575439453,0.20000000298023224,23.01023,120.2459,275
0,170.0,24.190000534057617,16.940000534057617,20.2983341217041,0.30000001192092896,23.756836,120.672469,46
0,29.0,27.90999984741211,23.360000610351562,25.195419311523438,6.699999809265137,22.615126,120.566297,140
0,62.0,27.05000114440918,21.5,23.833330154418945,20.900001525878906,22.77301,120.594,121
0,150.0,13.190500259399414,8.39050006866455,10.830084800720215,0.30000001192092896,23.773679,120.67292,360
0,145.0,23.993999481201172,16.743999481201172,19.139833450317383,0.8999999761581421,24.187095,120.610158,342
0,29.0,29.906999588012695,23.5570011138916,26.798669815063477,0.4000000059604645,22.96062,120.2306,245
0,68.0,27.191999435424805,21.492000579833984,24.016998291015625,1.0000001192092896,22.7853812,120.6094252,292
0,14.0,28.068500518798828,26.068500518798828,26.783082962036133,41.39999771118164,22.60773,120.3297,183
0,145.0,23.5939998626709,15.893999099731445,18.902334213256836,20.100000381469727,24.187095,120.610158,316
0,33.0,25.702499389648438,23.602500915527344,24.66083526611328,59.399993896484375,22.99437,120.2327,170
0,16.0,31.746999740600586,25.746999740600586,28.53449821472168,3.4999992847442627,22.6477,120.3463,211
0,70.0,20.27899932861328,10.178999900817871,15.524833679199219,0.0,22.78771,120.6139,13
0,6.0,26.77050018310547,19.170499801635742,23.010086059570312,0.0,22.62305,120.2909,98
0,125.0,30.57400131225586,20.57400131225586,25.47608184814453,1.100000023841858,24.185224,120.6155953,118
0,21.0,31.411001205444336,25.911001205444336,28.35474967956543,0.4000000059604645,23.007036,120.219715,238
0,24.0,26.554000854492188,14.854000091552734,19.75191879272461,0.0,22.66642,120.4875,41
0,149.0,32.034000396728516,25.63399887084961,28.340248107910156,1.9000000953674316,23.34179,120.4766,267
0,28.0,25.06599998474121,19.516000747680664,22.020170211791992,0.20000000298023224,22.710262,121.060768,46
0,6.0,27.727998733520508,19.527999877929688,22.896751403808594,0.0,23.03679,120.2141,307
0,145.0,24.143999099731445,12.493999481201172,17.798166275024414,0.0,24.187095,120.610158,19
1,12.0,29.73900032043457,22.138999938964844,25.764001846313477,0.0,23.00269,120.1975,89
1,14.0,30.059999465942383,24.760000228881836,27.149581909179688,1.3000000715255737,22.64783,120.3083,126
1,28.0,26.516000747680664,20.715999603271484,23.820167541503906,0.0,22.710262,121.060768,96
1,175.0,16.497499465942383,12.7475004196167,14.464167594909668,3.0,23.76833,120.7079,80
1,149.0,29.534000396728516,23.18400001525879,25.823585510253906,1.5000001192092896,23.34179,120.4766,107
1,24.0,28.45400047302246,20.604000091552734,24.160253524780273,3.6999998092651367,22.66642,120.4875,104
1,26.0,27.472000122070312,17.722000122070312,21.269916534423828,0.0,23.386647,120.381311,108
1,97.0,28.1304988861084,21.6304988861084,25.086748123168945,1.0,22.6437,120.6109,101
1,76.0,24.24850082397461,13.398500442504883,18.288084030151367,0.0,24.07891,120.5504,83
1,78.0,28.660999298095703,20.961000442504883,24.492250442504883,0.10000000149011612,23.68266,120.5702,100
1,15.0,27.254499435424805,18.704500198364258,23.18575096130371,0.0,23.03619,120.3011,98
1,22.0,30.567001342773438,24.466999053955078,26.8836669921875,13.69999885559082,22.6426351,120.5090625,107
1,133.0,29.522001266479492,22.772001266479492,25.50116729736328,10.09999942779541,24.202107,120.6216,114
1,150.0,27.640499114990234,17.540498733520508,22.81549835205078,3.700000047683716,23.773679,120.67292,119
1,31.0,30.694000244140625,19.3439998626709,24.591917037963867,0.0,22.96617,120.2301,82
1,30.0,29.13399887084961,18.083999633789062,23.87358283996582,0.0,25.08801,121.5921,121
1,31.0,29.043498992919922,20.64349937438965,24.92266845703125,0.0,22.88466,120.3331,94
1,128.0,30.304500579833984,21.954500198364258,25.54199981689453,8.0,24.1868848260145,120.614189568567,113
1,7.0,29.013999938964844,22.513999938964844,25.432748794555664,0.0,22.57298,120.3125,98
1,118.0,32.4375,20.787500381469727,25.270830154418945,0.0,23.51,120.5242,78
1,170.0,31.989999771118164,22.739999771118164,26.683748245239258,2.0,23.756836,120.672469,103
1,76.0,28.874000549316406,21.02400016784668,24.47608184814453,0.4000000059604645,23.12315,120.4699,87
1,117.0,25.99250030517578,20.99250030517578,22.75916862487793,18.900001525878906,24.17093,120.6742,104
1,7.0,30.62150001525879,24.67150115966797,27.111082077026367,0.0,23.04296,120.2161,103
1,151.0,29.470998764038086,22.62099838256836,25.135581970214844,17.80000114440918,23.34264,120.4771,134
1,57.0,29.227998733520508,17.67799949645996,23.852998733520508,11.100000381469727,23.46536,120.4836,104
1,38.0,30.136999130249023,24.086999893188477,26.478666305541992,5.599999904632568,22.79624,120.5164,168
1,6.0,28.82050132751465,21.670499801635742,25.41633415222168,0.0,22.62305,120.2909,120
1,145.0,30.694000244140625,20.743999481201172,25.95233154296875,0.0,24.187095,120.610158,126
1,25.0,32.65549850463867,20.25550079345703,25.33258628845215,0.0,23.09711,120.3694,78
1,151.0,33.97100067138672,23.320999145507812,27.80016326904297,0.6000000238418579,23.34264,120.4771,99
1,125.0,29.57400131225586,22.82400131225586,25.55316734313965,10.09999942779541,24.185224,120.6155953,114
1,25.0,30.632999420166016,21.732999801635742,26.11216163635254,0.0,22.98456,120.2131,89
1,16.0,28.69700050354004,22.796998977661133,25.774085998535156,0.30000001192092896,22.6477,120.3463,103
1,32.0,32.00199890136719,23.00200080871582,27.016586303710938,2.1999998092651367,22.66161,120.5153,103
1,14.0,31.71000099182129,25.96000099182129,28.5120792388916,0.0,22.683351,120.307006,131
1,9.0,27.878000259399414,26.027999877929688,27.000917434692383,4.699999809265137,22.46099,120.4437,146
1,145.0,29.243999481201172,20.29400062561035,24.271085739135742,0.0,24.187095,120.610158,92
1,77.0,29.13599967956543,21.785999298095703,24.796417236328125,28.299999237060547,24.0735,120.7156,110
1,35.0,33.77450180053711,21.224498748779297,27.11617088317871,0.0,23.0133,120.2389,125
1,55.0,18.296998977661133,13.14699935913086,14.726165771484375,13.899999618530273,23.495618,120.499877,92
1,61.0,28.119001388549805,19.069000244140625,23.489831924438477,0.30000001192092896,23.926696,120.607531,99
1,29.0,30.07849884033203,23.728498458862305,26.984743118286133,0.20000000298023224,23.01632,120.2342,120
1,145.0,26.143999099731445,14.944000244140625,20.789831161499023,0.0,24.187095,120.610158,107
1,34.0,27.84600067138672,24.246000289916992,25.85224723815918,0.0,22.99049,120.2329,107
1,33.0,28.552499771118164,20.002500534057617,24.000417709350586,0.0,22.9945,120.2327,86
1,9.0,27.34950065612793,24.09950065612793,25.545333862304688,11.600000381469727,22.56275,120.3323611,139
1,145.0,26.743999481201172,21.743999481201172,23.643999099731445,0.20000000298023224,24.187095,120.610158,122
1,145.0,27.393999099731445,19.54400062561035,23.10441780090332,0.8000000715255737,24.187095,120.610158,111
1,13.0,30.58249855041504,24.63249969482422,27.072080612182617,0.0,23.01055,120.2035,103
1,29.0,29.35700035095215,23.707000732421875,26.315332412719727,11.800000190734863,22.98457,120.2328,150
1,140.0,29.593000411987305,23.1929988861084,25.430498123168945,28.000001907348633,24.17795,120.72,107
1,70.0,31.178998947143555,22.52899932861328,26.13108253479004,0.10000000149011612,22.78797,120.614,98
1,68.0,32.242000579833984,22.642000198364258,26.575334548950195,0.0,22.7853812,120.6094252,112
1,151.0,28.67099952697754,21.020999908447266,24.570999145507812,1.3000000715255737,23.34264,120.4771,96
1,11.0,30.336999893188477,20.036998748779297,24.430749893188477,13.200000762939453,23.322263,120.276944,79
1,145.0,36.544002532958984,25.3439998626709,29.88983154296875,0.0,24.187095,120.610158,135
1,32.0,25.302000045776367,22.302000045776367,23.677001953125,22.200002670288086,22.68377,120.5073,101
1,39.0,30.899499893188477,23.79949951171875,26.603668212890625,2.0999999046325684,22.7166,120.5214,110
1,136.0,31.30150032043457,19.451499938964844,24.730667114257812,0.0,24.17557,120.607751,91
1,8.0,27.249000549316406,20.5989990234375,23.978166580200195,0.0,22.648109,120.277094,109
1,39.0,35.04499816894531,23.494998931884766,27.613744735717773,0.800000011920929,23.47685,120.4599,88
1,6.0,29.84549903869629,22.59549903869629,25.11841583251953,0.0,23.17419,120.1743,92
1,13.0,29.025001525878906,23.275001525878906,26.054166793823242,0.0,22.62917,120.3059,113
1,90.0,29.275999069213867,23.97599983215332,26.32183265686035,4.700000762939453,22.64444,120.6098,107
1,8.0,32.16550064086914,19.41550064086914,24.994667053222656,0.0,23.24572,120.2671,105
1,145.0,28.04400062561035,17.54400062561035,23.035667419433594,0.0,24.187095,120.610158,108
1,93.0,28.660999298095703,17.410999298095703,23.090166091918945,2.299999952316284,23.956294,120.651958,87
1,43.0,30.41900062561035,23.519001007080078,26.40858268737793,1.899999976158142,23.47414,120.4632,107
1,45.0,28.950000762939453,14.25,22.037498474121094,0.0,22.97199,120.3528,106
1,32.0,29.509000778198242,22.509000778198242,26.079833984375,0.0,22.99437,120.2323,114
1,442.0,27.910999298095703,21.01099967956543,23.600584030151367,4.599999904632568,22.72083,120.6649,112
1,70.0,29.378999710083008,21.928998947143555,25.25608253479004,0.10000000149011612,22.78771,120.6139,94
1,23.0,31.110000610351562,23.610000610351562,27.47041893005371,0.0,22.62585,120.3585,121
1,20.0,30.940500259399414,21.74049949645996,25.034250259399414,0.4000000059604645,22.6411,120.3587,96
1,218.0,24.308500289916992,20.058500289916992,21.92933464050293,29.0,24.2034047070102,120.728536851181,104
1,79.0,28.58949851989746,23.83949851989746,25.81241798400879,81.80000305175781,24.13678,120.685,148
1,26.0,30.682998657226562,18.382999420166016,24.69133186340332,12.30000114440918,23.00071,120.243,104
1,62.0,28.55000114440918,22.05000114440918,24.39583396911621,11.199999809265137,22.77301,120.594,87
1,145.0,28.393999099731445,19.04400062561035,22.931501388549805,0.0,24.187095,120.610158,119
1,15.0,27.254499435424805,18.704500198364258,23.18575096130371,0.0,23.04946,120.3195,98
1,68.0,31.191999435424805,22.54199981689453,26.14408302307129,0.10000000149011612,22.78551,120.6096,98
1,17.0,30.548999786376953,20.249000549316406,25.226083755493164,0.0,22.6264,120.2673,82
1,42.0,31.425500869750977,19.87550163269043,24.052581787109375,0.0,23.45712,120.4657,79
1,150.0,25.590499877929688,21.040498733520508,22.98841667175293,0.800000011920929,23.773679,120.67292,108
1,23.0,31.260000228881836,21.610000610351562,26.270416259765625,0.0,22.63134,120.313,103
1,6.0,28.777999877929688,23.477998733520508,26.253000259399414,0.20000000298023224,23.03679,120.2141,108
1,34.0,31.484498977661133,22.884498596191406,26.7657470703125,0.9000000953674316,23.86692,120.5274,117
1,21.0,29.72300148010254,23.22300148010254,26.302167892456055,3.799999952316284,22.61897,120.3843,115
1,87.0,30.195499420166016,19.64550018310547,24.308000564575195,0.5,22.64334,120.6098,79
1,21.0,32.66550064086914,19.365501403808594,25.18425178527832,0.0,23.03354,120.3122,105
1,35.0,34.09049987792969,23.090499877929688,27.62175178527832,4.400000095367432,23.09319,120.3746,103
1,21.0,31.565500259399414,22.015501022338867,26.49466896057129,0.10000000149011612,23.14112,120.3176,113
1,18.0,33.685001373291016,23.434999465942383,28.243330001831055,0.10000000149011612,23.01958,120.2545,114
1,22.0,28.058000564575195,19.857999801635742,24.343420028686523,0.20000000298023224,22.64532,120.3514,95
1,5.0,19.48499870300293,15.885000228881836,17.76624870300293,57.099998474121094,23.21925,120.2757,81
1,21.0,26.81100082397461,21.51099967956543,23.871414184570312,0.0,23.007036,120.219715,100
1,60.0,22.03999900817871,15.1899995803833,17.99000358581543,8.200000762939453,23.704804,120.554075,90
1,9.0,26.437000274658203,19.98699951171875,23.405752182006836,31.600006103515625,22.93325,120.2305,101
1,145.0,29.643999099731445,20.143999099731445,23.983583450317383,9.100000381469727,24.187095,120.610158,124
1,24.0,30.404001235961914,21.45400047302246,25.3560848236084,5.59999942779541,22.66642,120.4875,102
1,125.0,30.724000930786133,21.974000930786133,25.888586044311523,0.30000001192092896,24.185224,120.6155953,116
1,19.0,29.847000122070312,24.746999740600586,26.649080276489258,5.299999237060547,22.64068,120.3647,176
1,29.0,25.457000732421875,22.156999588012695,23.927833557128906,60.60000228881836,22.96983,120.2255,133
1,18.0,28.90999984741211,22.40999984741211,25.209999084472656,1.7000000476837158,21.94334,120.8047,103
1,20.0,29.555999755859375,21.9060001373291,25.606002807617188,0.0,22.55352,120.55,98
1,20.0,30.690500259399414,22.090499877929688,25.75299835205078,0.0,22.6411,120.3587,98
1,51.0,32.798500061035156,23.24850082397461,27.24016571044922,1.2000000476837158,23.71508,120.5388,103
1,28.0,31.029001235961914,23.62900161743164,27.88941764831543,0.4000000059604645,22.63935,120.548,109
1,4.0,31.6195011138916,19.6195011138916,24.707000732421875,0.0,22.94833,120.184,104
1,29.0,29.260000228881836,22.860000610351562,25.43708610534668,0.699999988079071,22.615126,120.566297,87
1,20.0,31.577499389648438,21.627498626708984,26.592086791992188,0.0,22.62453,120.5039,105
1,21.0,27.765501022338867,17.765501022338867,22.275917053222656,4.200000286102295,23.01023,120.2459,106
1,34.0,28.77699851989746,21.476999282836914,24.614501953125,41.29999923706055,23.47947222222222,120.4398333333333,142
1,18.0,32.33049774169922,21.480499267578125,26.322166442871094,0.0,23.70524,120.353,91
1,150.0,26.540498733520508,18.290498733520508,22.6113338470459,0.8999999761581421,23.7738,120.672729,88
1,30.0,29.250499725341797,24.95050048828125,26.754667282104492,17.800003051757812,22.97309,120.2294,137
1,33.0,30.452499389648438,24.502500534057617,26.94208526611328,0.0,22.99437,120.2327,103
1,94.0,25.892000198364258,22.79199981689453,24.046167373657227,251.3999786376953,24.15017,120.6775,142
1,29.0,31.5570011138916,24.207000732421875,27.327835083007812,1.899999976158142,22.96062,120.2306,103
1,10.0,29.152000427246094,22.802000045776367,25.654085159301758,0.20000000298023224,22.99572,120.181,95
1,31.0,29.115501403808594,17.015501022338867,23.6092529296875,0.0,22.99588,120.2319,107
1,43.0,33.718997955322266,22.369001388549805,27.208585739135742,1.0,23.47414,120.4632,98
1,35.0,31.324499130249023,23.42449951171875,27.09741973876953,5.099999904632568,23.01412,120.2392,113
